Time, Currents, Velocities, Positions
3.706678390502929688e+00,8.496000169999999851e-01,7.539822368615503034e-01,1.033206991912611228e+00
3.722539663314819336e+00,1.062100052999999988e+00,7.382742735936013156e-01,1.042751420257025829e+00
3.737739324569702148e+00,8.704000119999999452e-01,7.382742735936013156e-01,1.044322216583820850e+00
3.752768278121948242e+00,9.179000259999999800e-01,7.539822368615503034e-01,1.053766506976561601e+00
3.768195390701293945e+00,9.638000129999999555e-01,7.382742735936013156e-01,1.055335462330061480e+00
3.783556938171386719e+00,7.950000170000000033e-01,7.696902001294992912e-01,1.065746037822167480e+00
3.798924922943115234e+00,7.278000119999999962e-01,7.696902001294992912e-01,1.067367762193310421e+00
3.814405918121337891e+00,9.108999970000000168e-01,7.696902001294992912e-01,1.077994199344077808e+00
3.829591512680053711e+00,8.946999909999999723e-01,7.696902001294992912e-01,1.079627827523944594e+00
3.844743251800537109e+00,8.729000089999999767e-01,7.539822368615503034e-01,1.089413888639876760e+00
3.859885215759277344e+00,8.149999980000000033e-01,7.382742735936013156e-01,1.090994379921600643e+00
3.876798629760742188e+00,9.200000170000000033e-01,7.382742735936013156e-01,1.100570592387210223e+00
3.892408609390258789e+00,9.618999959999999794e-01,7.225663103256524389e-01,1.102121630923647455e+00
3.908187389373779297e+00,8.738999960000000122e-01,7.068583470577034511e-01,1.111503334821702715e+00
3.924295663833618164e+00,9.135000110000000006e-01,7.225663103256524389e-01,1.113052409862731462e+00
3.939419746398925781e+00,8.388000129999999555e-01,7.225663103256524389e-01,1.123135081621619014e+00
3.954692840576171875e+00,9.869999889999999665e-01,7.382742735936013156e-01,1.124686120158056246e+00
3.970406532287597656e+00,9.625999929999999871e-01,7.696902001294992912e-01,1.135063070869831270e+00
3.986070632934570312e+00,9.013000129999999555e-01,7.539822368615503034e-01,1.136667491976957045e+00
4.002168655395507812e+00,8.687999840000000251e-01,7.382742735936013156e-01,1.149398796205629569e+00
4.017251729965209961e+00,8.654000160000000497e-01,7.539822368615503034e-01,1.151016716422228470e+00
4.034212827682495117e+00,9.674999709999999586e-01,7.539822368615503034e-01,1.158375897213262506e+00
4.049330949783325195e+00,8.725000019999999967e-01,7.539822368615503034e-01,1.159952338667896488e+00
4.064365625381469727e+00,8.736000059999999845e-01,7.068583470577034511e-01,1.170166564304993884e+00
4.080506801605224609e+00,8.205000159999999987e-01,7.225663103256524389e-01,1.171751227935921014e+00
4.095543622970581055e+00,9.085999729999999497e-01,7.539822368615503034e-01,1.181203371996136564e+00
4.111543893814086914e+00,9.099000099999999813e-01,7.382742735936013156e-01,1.182754656205119215e+00
4.127622842788696289e+00,7.785000210000000420e-01,7.382742735936013156e-01,1.193102154171607809e+00
4.143397569656372070e+00,9.366000289999999451e-01,7.382742735936013156e-01,1.194706207398233522e+00
4.158417463302612305e+00,8.883000020000000330e-01,7.696902001294992912e-01,1.205283679685902332e+00
4.174411535263061523e+00,9.776999950000000439e-01,7.539822368615503034e-01,1.206891782425458581e+00
4.191135883331298828e+00,9.020000099999999632e-01,7.382742735936013156e-01,1.217329724017010673e+00
4.206384420394897461e+00,8.348000049999999561e-01,7.539822368615503034e-01,1.218949607729017837e+00
4.221510410308837891e+00,9.074000119999999781e-01,7.225663103256524389e-01,1.228325298304574931e+00
4.237590789794921875e+00,8.853999970000000497e-01,7.068583470577034511e-01,1.229833262778297964e+00
4.253076553344726562e+00,9.919000270000000175e-01,7.225663103256524389e-01,1.239788061977247002e+00
