Time, Currents, Velocities, Positions
1.045226130653266416e+00,-3.907000119999999854e-01,-1.500020019999999931e+03,6.176999321550211662e-03
1.055276381909547645e+00,-4.745999870000000009e-01,-5.000199890000000096e+02,5.690052460243793728e-03
1.065326633165829096e+00,-5.583999750000000484e-01,0.000000000000000000e+00,5.417362447248462443e-03
1.075376884422110546e+00,-6.165000200000000374e-01,-5.000000000000000000e+02,5.279760538224782113e-03
1.085427135678391997e+00,-6.751999859999999742e-01,0.000000000000000000e+00,5.228866888033075443e-03
1.095477386934673447e+00,-6.183999780000000168e-01,0.000000000000000000e+00,5.134619108425381509e-03
1.105527638190954898e+00,-6.377000210000000058e-01,0.000000000000000000e+00,5.008955402281789308e-03
1.115577889447236126e+00,-6.683999900000000549e-01,0.000000000000000000e+00,4.883291696138197975e-03
1.125628140703517577e+00,-7.233999970000000168e-01,-5.000000000000000000e+02,4.789043916530504041e-03
1.135678391959799027e+00,-7.454000119999999452e-01,-5.000000000000000000e+02,4.731866700898906125e-03
1.145728643216080478e+00,-7.269999980000000361e-01,0.000000000000000000e+00,4.631964283851014441e-03
1.155778894472361928e+00,-7.462000250000000445e-01,-5.000000000000000000e+02,4.539601384437251010e-03
1.165829145728643157e+00,-8.015999790000000180e-01,0.000000000000000000e+00,4.412052798099729174e-03
1.175879396984924607e+00,-6.617000100000000051e-01,-1.000000000000000000e+03,4.162610266006476142e-03
1.185929648241206058e+00,-6.018999809999999728e-01,-5.000000000000000000e+02,3.781535161949035710e-03
1.195979899497487509e+00,-3.738999960000000122e-01,-2.000000000000000000e+03,3.112061605991188386e-03
1.206030150753768959e+00,-1.104990004999999975e+01,-7.000000000000000000e+03,1.419685677117408108e-03
1.216080402010050188e+00,-1.121360016000000037e+01,-8.200000780999999552e+04,-2.058340098245318994e-02
1.226130653266331638e+00,-5.440400123999999948e+00,-1.330000156000000134e+05,-6.716347734690206184e-02
1.236180904522613089e+00,1.886000037000000074e+00,-1.330000156000000134e+05,-1.289721192206268185e-01
1.246231155778894539e+00,1.022799969000000031e+00,-1.130000234000000055e+05,-1.787547351801273832e-01
1.256281407035175990e+00,1.760200023999999974e+00,-9.700002344000000448e+04,-2.248026295001197827e-01
1.266331658291457218e+00,1.068300009000000106e+00,-7.300002344000000448e+04,-2.607738807461110198e-01
1.276381909547738669e+00,7.246999739999999690e-01,-5.600001952999999776e+04,-2.887692141830835446e-01
1.286432160804020119e+00,2.976999880000000265e-01,-4.350001952999999776e+04,-3.100142345029844870e-01
1.296482412060301570e+00,2.707999939999999883e-01,-3.450001952999999776e+04,-3.279313754638750744e-01
1.306532663316583021e+00,2.129999900000000002e-02,-2.400001953000000140e+04,-3.414185641637609847e-01
1.316582914572864249e+00,-3.005000050000000145e-01,-1.800001953000000140e+04,-3.518976471102266967e-01
1.326633165829145700e+00,-2.201000009999999896e-01,-1.450001952999999958e+04,-3.594198900688305165e-01
1.336683417085427150e+00,-2.425000069999999897e-01,-1.150001952999999958e+04,-3.654910178718928093e-01
1.346733668341708601e+00,-1.893000009999999955e-01,-9.500019530999999915e+03,-3.699344692423706116e-01
1.356783919597990051e+00,-4.537000059999999890e-01,-7.500020019999999931e+03,-3.734411187322186909e-01
1.366834170854271280e+00,-3.226999939999999900e-01,-6.000020019999999931e+03,-3.764432111631406674e-01
1.376884422110552730e+00,-4.957000019999999729e-01,-4.500020019999999931e+03,-3.787818262433213512e-01
1.386934673366834181e+00,-4.474999900000000141e-01,-3.500020019999999931e+03,-3.805235387193199315e-01
1.396984924623115631e+00,-2.450000049999999929e-01,-4.000020019999999931e+03,-3.823201982791483711e-01
1.407035175879397082e+00,-3.397000130000000229e-01,-2.500020019999999931e+03,-3.838180999174427011e-01
1.417085427135678311e+00,-5.766000150000000213e-01,-1.000020020000000045e+03,-3.846135609162689151e-01
1.427135678391959761e+00,-6.191999910000000051e-01,-5.000199890000000096e+02,-3.850219679612355561e-01
1.437185929648241212e+00,-5.630999800000000555e-01,-1.000020020000000045e+03,-3.854794011303578349e-01
1.447236180904522662e+00,-5.613999960000000122e-01,-1.000020020000000045e+03,-3.859229669953478936e-01
1.457286432160804113e+00,-5.704000000000000181e-01,-1.000000000000000000e+03,-3.864356846553509972e-01
1.467336683417085341e+00,-4.952999949999999929e-01,-1.000000000000000000e+03,-3.869282766444965826e-01
1.477386934673366792e+00,-3.698999880000000129e-01,-2.000000000000000000e+03,-3.875861396550067117e-01
1.487437185929648242e+00,-2.087000009999999961e-01,-2.500000000000000000e+03,-3.885503079492418910e-01
1.497487437185929693e+00,-1.527999939999999945e-01,-2.500000000000000000e+03,-3.895417810818663784e-01
1.507537688442211143e+00,-3.305999929999999809e-01,0.000000000000000000e+00,-3.901091392062562835e-01
1.517587939698492594e+00,-4.402999879999999755e-01,0.000000000000000000e+00,-3.902662188389357523e-01
1.527638190954773822e+00,-4.178000090000000277e-01,-5.000000000000000000e+02,-3.903312595458023337e-01
1.537688442211055273e+00,-4.641999900000000068e-01,0.000000000000000000e+00,-3.903290506920075731e-01
1.547738693467336724e+00,-4.544999900000000204e-01,0.000000000000000000e+00,-3.903604666185434557e-01
1.557788944723618174e+00,-4.648999870000000145e-01,0.000000000000000000e+00,-3.903918825450793384e-01
1.567839195979899625e+00,-5.242000220000000432e-01,0.000000000000000000e+00,-3.903918825450793384e-01
1.577889447236180853e+00,-5.220000150000000394e-01,0.000000000000000000e+00,-3.904232984716152766e-01
1.587939698492462304e+00,-5.687999729999999587e-01,0.000000000000000000e+00,-3.904547143981511592e-01
1.597989949748743754e+00,-5.802000160000000406e-01,0.000000000000000000e+00,-3.904861303246870419e-01
1.608040201005025205e+00,1.057579993999999957e+01,5.000000000000000000e+02,-3.905332542144909214e-01
1.618090452261306655e+00,1.118690014000000055e+01,7.600000780999999552e+04,-3.706196678788781229e-01
1.628140703517587884e+00,4.705200194999999752e+00,1.360000156000000134e+05,-3.208804021909177351e-01
1.638190954773869334e+00,1.807800054999999961e+00,1.295000234000000055e+05,-2.628061598492064110e-01
1.648241206030150785e+00,-1.057100058000000065e+00,1.175000234000000055e+05,-2.083287496503049840e-01
1.658291457286432236e+00,-7.297999859999999561e-01,8.850002344000000448e+04,-1.669718759514497719e-01
1.668341708542713686e+00,-9.013000129999999555e-01,7.400002344000000448e+04,-1.315620463507065629e-01
1.678391959798994915e+00,-8.499000070000000129e-01,5.800001952999999776e+04,-1.053730979961879227e-01
1.688442211055276365e+00,-5.911999940000000064e-01,4.450001952999999776e+04,-8.323838416599338430e-02
1.698492462311557816e+00,-3.059999939999999974e-01,3.400001952999999776e+04,-6.761492788688631961e-02
1.708542713567839266e+00,5.680000000000000326e-02,2.550001953000000140e+04,-5.499766362861862462e-02
1.718592964824120717e+00,1.624999940000000087e-01,2.050001953000000140e+04,-4.454401407379859207e-02
1.728643216080401945e+00,2.162999959999999944e-01,1.600001952999999958e+04,-3.612642870715080529e-02
1.738693467336683396e+00,2.480999979999999883e-01,1.250001952999999958e+04,-2.945243112740431046e-02
1.748743718592964846e+00,2.784999910000000023e-01,1.000001952999999958e+04,-2.420597139590935365e-02
1.758793969849246297e+00,1.925999969999999950e-01,7.500020019999999931e+03,-2.018096304206815420e-02
1.768844221105527748e+00,3.657999929999999900e-01,5.500020019999999931e+03,-1.701957820082270270e-02
1.778894472361808976e+00,2.133000049999999870e-01,5.000020019999999931e+03,-1.458892811867832165e-02
1.788944723618090427e+00,2.712000010000000239e-01,4.500020019999999931e+03,-1.244856088984955429e-02
1.798994974874371877e+00,4.873000089999999784e-01,2.500020019999999931e+03,-1.113694595697581682e-02
1.809045226130653328e+00,4.650000040000000223e-01,2.500020019999999931e+03,-1.010807436292515855e-02
1.819095477386934778e+00,3.084000049999999771e-01,3.000020019999999931e+03,-8.855521525876949504e-03
1.829145728643216007e+00,2.162999959999999944e-01,3.000020019999999931e+03,-7.671455176199139248e-03
1.839195979899497457e+00,2.363000070000000064e-01,2.000020019999999931e+03,-6.440264939859075347e-03
1.849246231155778908e+00,4.388000069999999919e-01,1.000000000000000000e+03,-5.914048170382785012e-03
1.859296482412060358e+00,4.921999870000000055e-01,5.000000000000000000e+02,-5.629419951365773576e-03
1.869346733668341809e+00,5.817000270000000084e-01,5.000000000000000000e+02,-5.446893496732023096e-03
1.879396984924623037e+00,5.608999730000000516e-01,5.000000000000000000e+02,-5.313375808954456762e-03
1.889447236180904488e+00,6.046000120000000200e-01,0.000000000000000000e+00,-5.215043804959056811e-03
1.899497487437185939e+00,6.159999969999999658e-01,0.000000000000000000e+00,-5.120796025351362878e-03
1.909547738693467389e+00,6.866000289999999451e-01,5.000000000000000000e+02,-5.008955402281789308e-03
1.919597989949748840e+00,5.742999909999999542e-01,5.000000000000000000e+02,-4.844021787968325575e-03
1.929648241206030068e+00,5.681999920000000426e-01,5.000000000000000000e+02,-4.592694375681142041e-03
1.939698492462311519e+00,6.567000149999999703e-01,5.000000000000000000e+02,-4.286389091956136974e-03
1.949748743718592969e+00,7.329000230000000116e-01,0.000000000000000000e+00,-4.178318229274424409e-03
1.959798994974874420e+00,6.522999999999999909e-01,5.000000000000000000e+02,-4.123340357836603742e-03
1.969849246231155870e+00,7.735000250000000355e-01,0.000000000000000000e+00,-4.115486376202628742e-03
1.979899497487437321e+00,7.330999969999999477e-01,0.000000000000000000e+00,-4.052654523130833075e-03
1.989949748743718549e+00,8.944000009999999445e-01,0.000000000000000000e+00,-4.021238596594934808e-03
2.000000000000000000e+00,7.760000230000000387e-01,5.000000000000000000e+02,-3.938928784247880573e-03
